"","X","Measure","Prop","Score","Task"
"1532",80,"ILL",0.7,0.148714285714286,"ova"
"1533",81,"ILL_proper",0.7,0.1788,"ova"
"1534",82,"NLL",0.7,0,"ova"
"1535",83,"SNL",0.7,0,"ova"
"1536",84,"RCLL",0.7,0.045,"ova"
"1537",85,"C_H",0.7,0.1133,"ova"
"1538",86,"C_U",0.7,0.1041,"ova"
"1539",87,"calib_A",0.7,0.0194,"ova"
"1540",88,"calib_D",0.7,2.3753,"ova"
"1541",89,"IGS",0.8,0.0236666666666667,"ova"
"1542",90,"IGS_proper",0.8,0.0191,"ova"
"1543",91,"ILL",0.8,0.276666666666667,"ova"
"1544",92,"ILL_proper",0.8,0.171,"ova"
"1545",93,"NLL",0.8,0,"ova"
"1546",94,"SNL",0.8,0,"ova"
"1547",95,"RCLL",0.8,0.0583,"ova"
"1548",96,"C_H",0.8,0.1311,"ova"
"1549",97,"C_U",0.8,0.1205,"ova"
"1550",98,"calib_A",0.8,0.0246,"ova"
"1551",99,"calib_D",0.8,3.8099,"ova"
"1552",100,"IGS",0.9,0.043,"ova"
"1553",101,"IGS_proper",0.9,0.0133,"ova"
"1554",102,"ILL",0.9,0.164,"ova"
"1555",103,"ILL_proper",0.9,0.1401,"ova"
"1556",104,"NLL",0.9,0,"ova"
"1557",105,"SNL",0.9,0,"ova"
"1558",106,"RCLL",0.9,0.0658,"ova"
"1559",107,"C_H",0.9,0.1234,"ova"
"1560",108,"C_U",0.9,0.1171,"ova"
"1561",109,"calib_A",0.9,0.0284,"ova"
"1562",110,"calib_D",0.9,4.1478,"ova"
"1563",111,"IGS",1,0.0276,"ova"
"1564",112,"IGS_proper",1,0.0131,"ova"
"1565",113,"ILL",1,0.1638,"ova"
"1566",114,"ILL_proper",1,0.1599,"ova"
"1567",115,"NLL",1,0,"ova"
"1568",116,"SNL",1,0,"ova"
"1569",117,"RCLL",1,0.0552,"ova"
"1570",118,"C_H",1,0.128,"ova"
"1571",119,"C_U",1,0.1102,"ova"
"1572",120,"calib_A",1,0.0433,"ova"
"1573",121,"calib_D",1,4.6807,"ova"
"1574",1,"IGS",0,0.009,"rdata"
"1575",2,"IGS_proper",0,0.0033,"rdata"
"1576",3,"ILL",0,0.3746,"rdata"
"1577",4,"ILL_proper",0,0.0446,"rdata"
"1578",5,"NLL",0,0.1554,"rdata"
"1579",6,"SNL",0,0.2121,"rdata"
"1580",7,"RCLL",0,0.1519,"rdata"
"1581",8,"C_H",0,0.0187,"rdata"
"1582",9,"C_U",0,0.0212,"rdata"
"1583",10,"calib_A",0,0.0093,"rdata"
"1584",11,"calib_D",0,2.8676,"rdata"
"1585",12,"IGS",0.1,0.0095,"rdata"
"1586",13,"IGS_proper",0.1,0.0057,"rdata"
"1587",14,"ILL",0.1,0.239,"rdata"
"1588",15,"ILL_proper",0.1,0.0665,"rdata"
"1589",16,"NLL",0.1,0.1142,"rdata"
"1590",17,"SNL",0.1,0.2312,"rdata"
"1591",18,"RCLL",0.1,0.1393,"rdata"
"1592",19,"C_H",0.1,0.0296,"rdata"
"1593",20,"C_U",0.1,0.0261,"rdata"
"1594",21,"calib_A",0.1,0.0149,"rdata"
"1595",22,"calib_D",0.1,2.8789,"rdata"
"1596",23,"IGS",0.2,0.0128,"rdata"
"1597",24,"IGS_proper",0.2,0.0081,"rdata"
"1598",25,"ILL",0.2,0.05025,"rdata"
"1599",26,"ILL_proper",0.2,0.0494,"rdata"
"1600",27,"NLL",0.2,0.1344,"rdata"
"1601",28,"SNL",0.2,0.3653,"rdata"
"1602",29,"RCLL",0.2,0.1572,"rdata"
"1603",30,"C_H",0.2,0.0443,"rdata"
"1604",31,"C_U",0.2,0.0405,"rdata"
"1605",32,"calib_A",0.2,0.0182,"rdata"
"1606",33,"calib_D",0.2,1.9804,"rdata"
"1607",34,"IGS",0.3,0.007,"rdata"
"1608",35,"IGS_proper",0.3,0.0072,"rdata"
"1609",36,"ILL",0.3,0.099,"rdata"
"1610",37,"ILL_proper",0.3,0.0876,"rdata"
"1611",38,"NLL",0.3,0.2146,"rdata"
"1612",39,"SNL",0.3,0.4303,"rdata"
"1613",40,"RCLL",0.3,0.2824,"rdata"
"1614",41,"C_H",0.3,0.0598,"rdata"
"1615",42,"C_U",0.3,0.0544,"rdata"
"1616",43,"calib_A",0.3,0.026,"rdata"
"1617",44,"calib_D",0.3,3.449,"rdata"
"1618",45,"IGS",0.4,0.02175,"rdata"
"1619",46,"IGS_proper",0.4,0.0074,"rdata"
"1620",47,"ILL",0.4,0.130333333333333,"rdata"
"1621",48,"ILL_proper",0.4,0.0743,"rdata"
"1622",49,"NLL",0.4,0.2499,"rdata"
"1623",50,"SNL",0.4,0.3612,"rdata"
"1624",51,"RCLL",0.4,0.2365,"rdata"
"1625",52,"C_H",0.4,0.0744,"rdata"
"1626",53,"C_U",0.4,0.0697,"rdata"
"1627",54,"calib_A",0.4,0.0226,"rdata"
"1628",55,"calib_D",0.4,1.9278,"rdata"
"1629",56,"IGS",0.5,0.028,"rdata"
"1630",57,"IGS_proper",0.5,0.0048,"rdata"
"1631",58,"ILL",0.5,0.1585,"rdata"
"1632",59,"ILL_proper",0.5,0.0946,"rdata"
"1633",60,"NLL",0.5,0.202,"rdata"
"1634",61,"SNL",0.5,0.4361,"rdata"
"1635",62,"RCLL",0.5,0.2797,"rdata"
"1636",63,"C_H",0.5,0.0786,"rdata"
"1637",64,"C_U",0.5,0.0804,"rdata"
"1638",65,"calib_A",0.5,0.0161,"rdata"
"1639",66,"calib_D",0.5,2.9118,"rdata"
"1640",67,"IGS",0.6,0.0276666666666667,"rdata"
"1641",68,"IGS_proper",0.6,0.0071,"rdata"
"1642",69,"ILL",0.6,0.175,"rdata"
"1643",70,"ILL_proper",0.6,0.1196,"rdata"
"1644",71,"NLL",0.6,0.3018,"rdata"
"1645",72,"SNL",0.6,0.5206,"rdata"
"1646",73,"RCLL",0.6,0.376,"rdata"
"1647",74,"C_H",0.6,0.1058,"rdata"
"1648",75,"C_U",0.6,0.1025,"rdata"
"1649",76,"calib_A",0.6,0.0309,"rdata"
"1650",77,"calib_D",0.6,4.2267,"rdata"
"1651",78,"IGS",0.7,0.029,"rdata"
"1652",79,"IGS_proper",0.7,0.0094,"rdata"
"1653",80,"ILL",0.7,0.796,"rdata"
"1654",81,"ILL_proper",0.7,0.121,"rdata"
"1655",82,"NLL",0.7,0.3327,"rdata"
"1656",83,"SNL",0.7,0.4427,"rdata"
"1657",84,"RCLL",0.7,0.3527,"rdata"
"1658",85,"C_H",0.7,0.1242,"rdata"
"1659",86,"C_U",0.7,0.1242,"rdata"
"1660",87,"calib_A",0.7,0.0252,"rdata"
"1661",88,"calib_D",0.7,3.8124,"rdata"
"1662",89,"IGS",0.8,0.029,"rdata"
"1663",90,"IGS_proper",0.8,0.0052,"rdata"
"1664",91,"ILL",0.8,0.199,"rdata"
"1665",92,"ILL_proper",0.8,0.138,"rdata"
"1666",93,"NLL",0.8,0.2364,"rdata"
"1667",94,"SNL",0.8,0.4066,"rdata"
"1668",95,"RCLL",0.8,0.2984,"rdata"
"1669",96,"C_H",0.8,0.1428,"rdata"
"1670",97,"C_U",0.8,0.148,"rdata"
"1671",98,"calib_A",0.8,0.0245,"rdata"
"1672",99,"calib_D",0.8,3.259,"rdata"
"1673",100,"IGS",0.9,0.0253333333333333,"rdata"
"1674",101,"IGS_proper",0.9,0.0061,"rdata"
"1675",102,"ILL",0.9,0.1996,"rdata"
"1676",103,"ILL_proper",0.9,0.1443,"rdata"
"1677",104,"NLL",0.9,0.3084,"rdata"
"1678",105,"SNL",0.9,0.4795,"rdata"
"1679",106,"RCLL",0.9,0.3006,"rdata"
"1680",107,"C_H",0.9,0.1525,"rdata"
"1681",108,"C_U",0.9,0.1565,"rdata"
"1682",109,"calib_A",0.9,0.0209,"rdata"
"1683",110,"calib_D",0.9,2.5834,"rdata"
"1684",111,"IGS",1,0.0356,"rdata"
"1685",112,"IGS_proper",1,0.0129,"rdata"
"1686",113,"ILL",1,0.1552,"rdata"
"1687",114,"ILL_proper",1,0.1409,"rdata"
"1688",115,"NLL",1,0.2344,"rdata"
"1689",116,"SNL",1,0.4126,"rdata"
"1690",117,"RCLL",1,0.3074,"rdata"
"1691",118,"C_H",1,0.1659,"rdata"
"1692",119,"C_U",1,0.1558,"rdata"
"1693",120,"calib_A",1,0.027,"rdata"
"1694",121,"calib_D",1,1.5631,"rdata"
"1695",1,"IGS",0,0.0118571428571429,"std"
"1696",2,"IGS_proper",0,0.3882,"std"
"1697",3,"ILL",0,135.3722,"std"
"1698",4,"ILL_proper",0,22.6476666666667,"std"
"1699",5,"NLL",0,0.6724,"std"
"1700",6,"SNL",0,0.7888,"std"
"1701",7,"RCLL",0,0.2893,"std"
"1702",8,"C_H",0,0.0537,"std"
"1703",9,"C_U",0,0.0794285714285714,"std"
"1704",10,"calib_A",0,0.0257,"std"
"1705",11,"calib_D",0,2.576,"std"
"1706",12,"IGS",0.1,0.0096,"std"
"1707",13,"IGS_proper",0.1,0.4918,"std"
"1708",14,"ILL",0.1,76.9446666666667,"std"
"1709",15,"ILL_proper",0.1,82.2441666666667,"std"
"1710",16,"NLL",0.1,0.7304,"std"
"1711",17,"SNL",0.1,0.856,"std"
"1712",18,"RCLL",0.1,0.3455,"std"
"1713",19,"C_H",0.1,0.0314,"std"
"1714",20,"C_U",0.1,0.04,"std"
"1715",21,"calib_A",0.1,0.0196,"std"
"1716",22,"calib_D",0.1,1.234,"std"
"1717",23,"IGS",0.2,0.016,"std"
"1718",24,"IGS_proper",0.2,0.4026,"std"
"1719",25,"ILL",0.2,132.934,"std"
"1720",26,"ILL_proper",0.2,60.557,"std"
"1721",27,"NLL",0.2,0.6072,"std"
"1722",28,"SNL",0.2,1.1183,"std"
"1723",29,"RCLL",0.2,0.5357,"std"
"1724",30,"C_H",0.2,0.0507,"std"
"1725",31,"C_U",0.2,0.078875,"std"
"1726",32,"calib_A",0.2,0.0277,"std"
"1727",33,"calib_D",0.2,1.8607,"std"
"1728",34,"IGS",0.3,0.0243333333333333,"std"
"1729",35,"IGS_proper",0.3,0.6234,"std"
"1730",36,"ILL",0.3,43.9515,"std"
"1731",37,"ILL_proper",0.3,32.0421428571429,"std"
"1732",38,"NLL",0.3,0.4501,"std"
"1733",39,"SNL",0.3,1.2811,"std"
"1734",40,"RCLL",0.3,0.4336,"std"
"1735",41,"C_H",0.3,0.0355,"std"
"1736",42,"C_U",0.3,0.0426,"std"
"1737",43,"calib_A",0.3,0.0239,"std"
"1738",44,"calib_D",0.3,1.7262,"std"
"1739",45,"IGS",0.4,0.0103333333333333,"std"
"1740",46,"IGS_proper",0.4,0.3701,"std"
"1741",47,"ILL",0.4,97.1492,"std"
"1742",48,"ILL_proper",0.4,73.87275,"std"
"1743",49,"NLL",0.4,0.6475,"std"
"1744",50,"SNL",0.4,0.9367,"std"
"1745",51,"RCLL",0.4,0.2949,"std"
"1746",52,"C_H",0.4,0.0439,"std"
"1747",53,"C_U",0.4,0.037,"std"
"1748",54,"calib_A",0.4,0.022,"std"
"1749",55,"calib_D",0.4,1.9539,"std"
"1750",56,"IGS",0.5,0.0078,"std"
"1751",57,"IGS_proper",0.5,0.3954,"std"
"1752",58,"ILL",0.5,64.23,"std"
"1753",59,"ILL_proper",0.5,36.8945,"std"
"1754",60,"NLL",0.5,0.6992,"std"
"1755",61,"SNL",0.5,0.948,"std"
"1756",62,"RCLL",0.5,0.4839,"std"
"1757",63,"C_H",0.5,0.0661,"std"
"1758",64,"C_U",0.5,0.0944444444444444,"std"
"1759",65,"calib_A",0.5,0.0247,"std"
"1760",66,"calib_D",0.5,2.644,"std"
"1761",67,"IGS",0.6,0.015,"std"
"1762",68,"IGS_proper",0.6,0.2347,"std"
"1763",69,"ILL",0.6,21.523,"std"
"1764",70,"ILL_proper",0.6,62.6172857142857,"std"
"1765",71,"NLL",0.6,0.6266,"std"
"1766",72,"SNL",0.6,1.2912,"std"
"1767",73,"RCLL",0.6,0.437,"std"
"1768",74,"C_H",0.6,0.064,"std"
"1769",75,"C_U",0.6,0.132375,"std"
"1770",76,"calib_A",0.6,0.0279,"std"
"1771",77,"calib_D",0.6,1.8433,"std"
"1772",78,"IGS",0.7,0.0126666666666667,"std"
"1773",79,"IGS_proper",0.7,0.3816,"std"
"1774",80,"ILL",0.7,58.9158,"std"
"1775",81,"ILL_proper",0.7,68.760625,"std"
"1776",82,"NLL",0.7,0.5429,"std"
"1777",83,"SNL",0.7,1.1523,"std"
"1778",84,"RCLL",0.7,0.4032,"std"
"1779",85,"C_H",0.7,0.0713,"std"
"1780",86,"C_U",0.7,0.069,"std"
"1781",87,"calib_A",0.7,0.0265,"std"
"1782",88,"calib_D",0.7,1.7348,"std"
"1783",89,"IGS",0.8,0.00825,"std"
"1784",90,"IGS_proper",0.8,0.4522,"std"
"1785",91,"ILL",0.8,67.68,"std"
"1786",92,"ILL_proper",0.8,52.266125,"std"
"1787",93,"NLL",0.8,0.958,"std"
"1788",94,"SNL",0.8,1.8114,"std"
"1789",95,"RCLL",0.8,0.6963,"std"
"1790",96,"C_H",0.8,0.0682,"std"
"1791",97,"C_U",0.8,0.08225,"std"
"1792",98,"calib_A",0.8,0.0247,"std"
"1793",99,"calib_D",0.8,1.7555,"std"
"1794",100,"IGS",0.9,0.011,"std"
"1795",101,"IGS_proper",0.9,0.5863,"std"
"1796",102,"ILL",0.9,25.188,"std"
"1797",103,"ILL_proper",0.9,77.82,"std"
"1798",104,"NLL",0.9,0.6397,"std"
"1799",105,"SNL",0.9,1.1221,"std"
"1800",106,"RCLL",0.9,0.4899,"std"
"1801",107,"C_H",0.9,0.0761,"std"
"1802",108,"C_U",0.9,0.106857142857143,"std"
"1803",109,"calib_A",0.9,0.024,"std"
"1804",110,"calib_D",0.9,1.6424,"std"
"1805",111,"IGS",1,0.0222,"std"
"1806",112,"IGS_proper",1,0.5675,"std"
"1807",113,"ILL",1,127.30425,"std"
"1808",114,"ILL_proper",1,47.7518888888889,"std"
"1809",115,"NLL",1,0.7683,"std"
"1810",116,"SNL",1,1.3739,"std"
"1811",117,"RCLL",1,0.458,"std"
"1812",118,"C_H",1,0.0789,"std"
"1813",119,"C_U",1,0.113875,"std"
"1814",120,"calib_A",1,0.0434,"std"
"1815",121,"calib_D",1,1.507,"std"
"1816",1,"IGS",0,0.00483333333333333,"support"
"1817",2,"IGS_proper",0,0.0044,"support"
"1818",3,"ILL",0,NA,"support"
"1819",4,"ILL_proper",0,NA,"support"
"1820",5,"NLL",0,0.4508,"support"
"1821",6,"SNL",0,0.7398,"support"
"1822",7,"RCLL",0,0.4869,"support"
"1823",8,"C_H",0,0.0114,"support"
"1824",9,"C_U",0,0.0123,"support"
"1825",10,"calib_A",0,0.004,"support"
"1826",11,"calib_D",0,3.0811,"support"
"1827",12,"IGS",0.1,0.00842857142857143,"support"
"1828",13,"IGS_proper",0.1,0.0031,"support"
"1829",14,"ILL",0.1,NA,"support"
"1830",15,"ILL_proper",0.1,NA,"support"
"1831",16,"NLL",0.1,0.3147,"support"
"1832",17,"SNL",0.1,0.453,"support"
"1833",18,"RCLL",0.1,0.3542,"support"
"1834",19,"C_H",0.1,0.0195,"support"
"1835",20,"C_U",0.1,0.0198,"support"
"1836",21,"calib_A",0.1,0.009,"support"
"1837",22,"calib_D",0.1,2.7256,"support"
"1838",23,"IGS",0.2,0.0108,"support"
"1839",24,"IGS_proper",0.2,0.0029,"support"
"1840",25,"ILL",0.2,NA,"support"
"1841",26,"ILL_proper",0.2,NA,"support"
"1842",27,"NLL",0.2,0.2941,"support"
"1843",28,"SNL",0.2,0.4261,"support"
"1844",29,"RCLL",0.2,0.2799,"support"
"1845",30,"C_H",0.2,0.0212,"support"
"1846",31,"C_U",0.2,0.0219,"support"
"1847",32,"calib_A",0.2,0.009,"support"
"1848",33,"calib_D",0.2,3.3666,"support"
"1849",34,"IGS",0.3,0.015,"support"
"1850",35,"IGS_proper",0.3,0.0044,"support"
"1851",36,"ILL",0.3,NA,"support"
"1852",37,"ILL_proper",0.3,NA,"support"
"1853",38,"NLL",0.3,0.3406,"support"
"1854",39,"SNL",0.3,0.6039,"support"
"1855",40,"RCLL",0.3,0.4203,"support"
"1856",41,"C_H",0.3,0.035,"support"
"1857",42,"C_U",0.3,0.0361,"support"
"1858",43,"calib_A",0.3,0.0123,"support"
"1859",44,"calib_D",0.3,3.2067,"support"
"1860",45,"IGS",0.4,0.0175,"support"
"1861",46,"IGS_proper",0.4,0.0031,"support"
"1862",47,"ILL",0.4,NA,"support"
"1863",48,"ILL_proper",0.4,NA,"support"
"1864",49,"NLL",0.4,0.3601,"support"
"1865",50,"SNL",0.4,0.468,"support"
"1866",51,"RCLL",0.4,0.3028,"support"
"1867",52,"C_H",0.4,0.0545,"support"
"1868",53,"C_U",0.4,0.0538,"support"
"1869",54,"calib_A",0.4,0.0189,"support"
"1870",55,"calib_D",0.4,3.6952,"support"
"1871",56,"IGS",0.5,0.0206,"support"
"1872",57,"IGS_proper",0.5,0.004,"support"
"1873",58,"ILL",0.5,NA,"support"
"1874",59,"ILL_proper",0.5,NA,"support"
"1875",60,"NLL",0.5,0.3542,"support"
"1876",61,"SNL",0.5,0.584,"support"
"1877",62,"RCLL",0.5,0.3948,"support"
"1878",63,"C_H",0.5,0.0739,"support"
"1879",64,"C_U",0.5,0.0726,"support"
"1880",65,"calib_A",0.5,0.0171,"support"
"1881",66,"calib_D",0.5,3.2398,"support"
"1882",67,"IGS",0.6,0.026,"support"
"1883",68,"IGS_proper",0.6,0.0048,"support"
"1884",69,"ILL",0.6,NA,"support"
"1885",70,"ILL_proper",0.6,NA,"support"
"1886",71,"NLL",0.6,0.4294,"support"
"1887",72,"SNL",0.6,0.6573,"support"
"1888",73,"RCLL",0.6,0.4416,"support"
"1889",74,"C_H",0.6,0.0773,"support"
"1890",75,"C_U",0.6,0.0782,"support"
"1891",76,"calib_A",0.6,0.0211,"support"
"1892",77,"calib_D",0.6,3.995,"support"
"1893",78,"IGS",0.7,0.0268333333333333,"support"
"1894",79,"IGS_proper",0.7,0.0052,"support"
"1895",80,"ILL",0.7,NA,"support"
"1896",81,"ILL_proper",0.7,NA,"support"
"1897",82,"NLL",0.7,0.442,"support"
"1898",83,"SNL",0.7,0.654,"support"
"1899",84,"RCLL",0.7,0.4274,"support"
"1900",85,"C_H",0.7,0.0948,"support"
"1901",86,"C_U",0.7,0.0947,"support"
"1902",87,"calib_A",0.7,0.0235,"support"
"1903",88,"calib_D",0.7,4.1432,"support"
"1904",89,"IGS",0.8,0.0283333333333333,"support"
"1905",90,"IGS_proper",0.8,0.0036,"support"
"1906",91,"ILL",0.8,NA,"support"
"1907",92,"ILL_proper",0.8,NA,"support"
"1908",93,"NLL",0.8,0.3927,"support"
"1909",94,"SNL",0.8,0.5779,"support"
"1910",95,"RCLL",0.8,0.3477,"support"
"1911",96,"C_H",0.8,0.101,"support"
"1912",97,"C_U",0.8,0.1009,"support"
"1913",98,"calib_A",0.8,0.0283,"support"
"1914",99,"calib_D",0.8,3.0392,"support"
"1915",100,"IGS",0.9,0.0273333333333333,"support"
"1916",101,"IGS_proper",0.9,0.0051,"support"
"1917",102,"ILL",0.9,NA,"support"
"1918",103,"ILL_proper",0.9,NA,"support"
"1919",104,"NLL",0.9,0.4166,"support"
"1920",105,"SNL",0.9,0.6068,"support"
"1921",106,"RCLL",0.9,0.3809,"support"
"1922",107,"C_H",0.9,0.1069,"support"
"1923",108,"C_U",0.9,0.1078,"support"
"1924",109,"calib_A",0.9,0.0272,"support"
"1925",110,"calib_D",0.9,4.1759,"support"
"1926",111,"IGS",1,0.0276666666666667,"support"
"1927",112,"IGS_proper",1,0.0042,"support"
"1928",113,"ILL",1,NA,"support"
"1929",114,"ILL_proper",1,NA,"support"
"1930",115,"NLL",1,0.298,"support"
"1931",116,"SNL",1,0.4277,"support"
"1932",117,"RCLL",1,0.291,"support"
"1933",118,"C_H",1,0.1128,"support"
"1934",119,"C_U",1,0.1119,"support"
"1935",120,"calib_A",1,0.0268,"support"
"1936",121,"calib_D",1,2.7343,"support"
"1937",1,"IGS",0,0.0084,"tumor"
"1938",2,"IGS_proper",0,0.0153,"tumor"
"1939",3,"ILL",0,9.3074,"tumor"
"1940",4,"ILL_proper",0,14.9572,"tumor"
"1941",5,"NLL",0,0.5662,"tumor"
"1942",6,"SNL",0,1.0345,"tumor"
"1943",7,"RCLL",0,0.4593,"tumor"
"1944",8,"C_H",0,0.0323,"tumor"
"1945",9,"C_U",0,0.0278,"tumor"
"1946",10,"calib_A",0,0.0164,"tumor"
"1947",11,"calib_D",0,0.9556,"tumor"
"1948",12,"IGS",0.1,0.01225,"tumor"
"1949",13,"IGS_proper",0.1,0.0103,"tumor"
"1950",14,"ILL",0.1,20.081,"tumor"
"1951",15,"ILL_proper",0.1,15.8997777777778,"tumor"
"1952",16,"NLL",0.1,0.4753,"tumor"
"1953",17,"SNL",0.1,1.0832,"tumor"
"1954",18,"RCLL",0.1,0.5109,"tumor"
"1955",19,"C_H",0.1,0.0273,"tumor"
"1956",20,"C_U",0.1,0.0277,"tumor"
"1957",21,"calib_A",0.1,0.0234,"tumor"
"1958",22,"calib_D",0.1,2.06,"tumor"
"1959",23,"IGS",0.2,0.02025,"tumor"
"1960",24,"IGS_proper",0.2,0.0143,"tumor"
"1961",25,"ILL",0.2,15.32375,"tumor"
"1962",26,"ILL_proper",0.2,10.8565,"tumor"
"1963",27,"NLL",0.2,0.3504,"tumor"
"1964",28,"SNL",0.2,0.8277,"tumor"
"1965",29,"RCLL",0.2,0.3445,"tumor"
"1966",30,"C_H",0.2,0.0459,"tumor"
"1967",31,"C_U",0.2,0.0434,"tumor"
"1968",32,"calib_A",0.2,0.0128,"tumor"
"1969",33,"calib_D",0.2,3.1366,"tumor"
"1970",34,"IGS",0.3,0.017,"tumor"
"1971",35,"IGS_proper",0.3,0.0138,"tumor"
"1972",36,"ILL",0.3,14.0453333333333,"tumor"
"1973",37,"ILL_proper",0.3,16.405,"tumor"
"1974",38,"NLL",0.3,0.4398,"tumor"
"1975",39,"SNL",0.3,0.6516,"tumor"
"1976",40,"RCLL",0.3,0.3433,"tumor"
"1977",41,"C_H",0.3,0.0209,"tumor"
"1978",42,"C_U",0.3,0.0228,"tumor"
"1979",43,"calib_A",0.3,0.0263,"tumor"
"1980",44,"calib_D",0.3,2.008,"tumor"
"1981",45,"IGS",0.4,0.0273333333333333,"tumor"
"1982",46,"IGS_proper",0.4,0.0108,"tumor"
"1983",47,"ILL",0.4,15.2185,"tumor"
"1984",48,"ILL_proper",0.4,14.5713333333333,"tumor"
"1985",49,"NLL",0.4,0.5033,"tumor"
"1986",50,"SNL",0.4,0.9441,"tumor"
"1987",51,"RCLL",0.4,0.3985,"tumor"
"1988",52,"C_H",0.4,0.0736,"tumor"
"1989",53,"C_U",0.4,0.0629,"tumor"
"1990",54,"calib_A",0.4,0.0194,"tumor"
"1991",55,"calib_D",0.4,1.6629,"tumor"
"1992",56,"IGS",0.5,0.0187142857142857,"tumor"
"1993",57,"IGS_proper",0.5,0.0209,"tumor"
"1994",58,"ILL",0.5,20.5718571428571,"tumor"
"1995",59,"ILL_proper",0.5,13.7555555555556,"tumor"
"1996",60,"NLL",0.5,0.4392,"tumor"
"1997",61,"SNL",0.5,0.8417,"tumor"
"1998",62,"RCLL",0.5,0.3635,"tumor"
"1999",63,"C_H",0.5,0.0676,"tumor"
"2000",64,"C_U",0.5,0.0486,"tumor"
"2001",65,"calib_A",0.5,0.0234,"tumor"
"2002",66,"calib_D",0.5,3.1056,"tumor"
"2003",67,"IGS",0.6,0.0206666666666667,"tumor"
"2004",68,"IGS_proper",0.6,0.014,"tumor"
"2005",69,"ILL",0.6,18.23,"tumor"
"2006",70,"ILL_proper",0.6,10.4383333333333,"tumor"
"2007",71,"NLL",0.6,0.526,"tumor"
"2008",72,"SNL",0.6,0.9184,"tumor"
"2009",73,"RCLL",0.6,0.4772,"tumor"
"2010",74,"C_H",0.6,0.1062,"tumor"
"2011",75,"C_U",0.6,0.0809,"tumor"
"2012",76,"calib_A",0.6,0.0226,"tumor"
"2013",77,"calib_D",0.6,2.629,"tumor"
"2014",78,"IGS",0.7,0.017,"tumor"
"2015",79,"IGS_proper",0.7,0.0113,"tumor"
"2016",80,"ILL",0.7,11.0105,"tumor"
"2017",81,"ILL_proper",0.7,9.49266666666667,"tumor"
"2018",82,"NLL",0.7,0.4857,"tumor"
"2019",83,"SNL",0.7,0.7455,"tumor"
"2020",84,"RCLL",0.7,0.391,"tumor"
"2021",85,"C_H",0.7,0.0972,"tumor"
"2022",86,"C_U",0.7,0.0865,"tumor"
"2023",87,"calib_A",0.7,0.013,"tumor"
"2024",88,"calib_D",0.7,2.7615,"tumor"
"2025",89,"IGS",0.8,0.018,"tumor"
"2026",90,"IGS_proper",0.8,0.0118,"tumor"
"2027",91,"ILL",0.8,10.661,"tumor"
"2028",92,"ILL_proper",0.8,15.1557777777778,"tumor"
"2029",93,"NLL",0.8,0.688,"tumor"
"2030",94,"SNL",0.8,1.1265,"tumor"
"2031",95,"RCLL",0.8,0.398,"tumor"
"2032",96,"C_H",0.8,0.098,"tumor"
"2033",97,"C_U",0.8,0.0845,"tumor"
"2034",98,"calib_A",0.8,0.0302,"tumor"
"2035",99,"calib_D",0.8,2.7932,"tumor"
"2036",100,"IGS",0.9,0.016,"tumor"
"2037",101,"IGS_proper",0.9,0.009,"tumor"
"2038",102,"ILL",0.9,14.7176666666667,"tumor"
"2039",103,"ILL_proper",0.9,15.5304,"tumor"
"2040",104,"NLL",0.9,0.4566,"tumor"
"2041",105,"SNL",0.9,0.7931,"tumor"
"2042",106,"RCLL",0.9,0.4361,"tumor"
"2043",107,"C_H",0.9,0.13,"tumor"
"2044",108,"C_U",0.9,0.1098,"tumor"
"2045",109,"calib_A",0.9,0.0194,"tumor"
"2046",110,"calib_D",0.9,3.2368,"tumor"
"2047",111,"IGS",1,0.01275,"tumor"
"2048",112,"IGS_proper",1,0.0106,"tumor"
"2049",113,"ILL",1,20.39275,"tumor"
"2050",114,"ILL_proper",1,23.41,"tumor"
"2051",115,"NLL",1,0.6842,"tumor"
"2052",116,"SNL",1,1.3303,"tumor"
"2053",117,"RCLL",1,0.5754,"tumor"
"2054",118,"C_H",1,0.1234,"tumor"
"2055",119,"C_U",1,0.098,"tumor"
"2056",120,"calib_A",1,0.0125,"tumor"
"2057",121,"calib_D",1,1.8889,"tumor"
"2058",1,"IGS",0,0.0211666666666667,"uis"
"2059",2,"IGS_proper",0,0.147,"uis"
"2060",3,"ILL",0,0.0526666666666667,"uis"
"2061",4,"ILL_proper",0,0.1821,"uis"
"2062",5,"NLL",0,1.1328,"uis"
"2063",6,"SNL",0,1.4498,"uis"
"2064",7,"RCLL",0,1.1682,"uis"
"2065",8,"C_H",0,0.0181,"uis"
"2066",9,"C_U",0,0.017,"uis"
"2067",10,"calib_A",0,0.0263,"uis"
"2068",11,"calib_D",0,6.8543,"uis"
"2069",12,"IGS",0.1,0.0122,"uis"
"2070",13,"IGS_proper",0.1,0.1435,"uis"
"2071",14,"ILL",0.1,0.0444,"uis"
"2072",15,"ILL_proper",0.1,0.1629,"uis"
"2073",16,"NLL",0.1,0.901,"uis"
"2074",17,"SNL",0.1,1.1836,"uis"
"2075",18,"RCLL",0.1,0.964,"uis"
"2076",19,"C_H",0.1,0.0228,"uis"
"2077",20,"C_U",0.1,0.0275,"uis"
"2078",21,"calib_A",0.1,0.0203,"uis"
"2079",22,"calib_D",0.1,5.884,"uis"
"2080",23,"IGS",0.2,0.0095,"uis"
"2081",24,"IGS_proper",0.2,0.1813,"uis"
